73.25,77.87,386.75,94.00
73.62,77.75,390.00,93.75
73.25,78.62,389.75,93.62
76.25,82.50,400.50,96.37
77.12,82.87,408.00,96.50
76.50,83.37,323.50,96.12
74.50,81.25,319.00,94.00
75.25,81.25,314.75,93.87
74.75,79.75,310.00,93.37
73.62,79.75,309.75,93.37
74.37,77.25,317.00,94.62
73.62,77.12,315.00,95.00
75.75,82.12,322.00,96.75
78.50,81.50,324.25,98.12
78.62,78.12,323.00,98.12
79.50,78.50,329.25,99.50
77.75,77.00,329.50,96.75
76.37,76.00,321.00,96.00
74.50,75.00,318.25,95.37
74.50,74.25,314.00,94.50
